title,attributes,rating,reviewCount,category,address,city,plusCode,website,phoneNumber,tuesday,wednesday,thursday,friday,saturday,sunday,monday,imgUrl,placeUrl,latitude,longitude
Plaza de la Cruz,,,,Shopping mall,"144 Walnut Ave, Santa Cruz, CA 95060, United States",Santa Cruz,"XXFC+CV Santa Cruz, California, USA",,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HZ_7utz2QCA72EikHrmi7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.809168&pitch=0&thumbfov=100,https://www.google.com/maps/place/Plaza+de+la+Cruz/data=!4m7!3m6!1s0x808e4141f5c4accf:0x20047c637fe78c64!8m2!3d36.973505!4d-122.0278641!16s%2Fg%2F11nnn_01n7!19sChIJz6zE9UFBjoARZIznf2N8BCA,36.9735625,-122.0278125
Town and Country Shopping Center,,,,Shopping mall,"1260 Main St, Watsonville, CA 95076, United States",Watsonville,"W68H+RP Watsonville, California, USA",,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SlbTW4SYbbsy-GzuDckWKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.52085&pitch=0&thumbfov=100,https://www.google.com/maps/place/Town+and+Country+Shopping+Center/data=!4m7!3m6!1s0x808e1b80e9073351:0x467d1c70c440523e!8m2!3d36.9171131!4d-121.7706851!16s%2Fg%2F11syd5m5yw!19sChIJUTMH6YAbjoARPlJAxHAcfUY,36.9170625,-121.7706875
Watsonville Square Shopping Center,,4.2,631,Shopping mall,"1934 Main St, Watsonville, CA 95076, United States",Watsonville,"W699+F8 Watsonville, California, USA",,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipPv-zGDtqplalJy1b4-yDphfV99lLSkAfhhL9fv=w532-h240-k-no,https://www.google.com/maps/place/Watsonville+Square+Shopping+Center/data=!4m7!3m6!1s0x808e1af1ec0c075b:0xe4c1c6ef864dba23!8m2!3d36.9186956!4d-121.7817464!16s%2Fg%2F1thw_p22!19sChIJWwcM7PEajoARI7pNhu_GweQ,36.9186875,-121.7816875
Sun Shops,·  In-store shopping,3.6,20,Gift shop,"400 Beach St, Santa Cruz, CA 95060, United States",Santa Cruz,"XX7J+HF Santa Cruz, California, USA",http://www.sunshops.co/,+1 831-425-8509,11a.m.–5p.m.,11a.m.–5p.m.,11a.m.–5p.m.,11a.m.–5p.m.,10:30a.m.–7p.m.,10:30a.m.–7p.m.,11a.m.–5p.m.,https://lh5.googleusercontent.com/p/AF1QipNue43kFeYV48D473HyItp6Rxt6Q4nrtdM8moD3=w408-h306-k-no,https://www.google.com/maps/place/Sun+Shops/data=!4m7!3m6!1s0x808e6a99cbaf37ed:0x22a22ce923e0f45!8m2!3d36.963918!4d-122.018862!16s%2Fg%2F1tgc9r70!19sChIJ7Tevy5lqjoARRQ8-ks4iKgI,36.9639375,-122.0188125
Marshalls,"Retail chain offering brand-name clothing, accessories, shoes & housewares.    ·  In-store shopping",4,590,Department store,"1664 Commercial Way, Santa Cruz, CA 95065, United States",Santa Cruz,"X2P9+M7 Santa Cruz, California, USA",https://www.marshalls.com/,+1 831-462-2168,9:30a.m.–9:30p.m.,9:30a.m.–9:30p.m.,9:30a.m.–9:30p.m.,9:30a.m.–9:30p.m.,9:30a.m.–9:30p.m.,10a.m.–8p.m.,9:30a.m.–9:30p.m.,https://lh5.googleusercontent.com/p/AF1QipN1XMsKw9IxfZ-DGF4Eg6e_ZzT0kGNMCVjnZBB-=w408-h306-k-no,https://www.google.com/maps/place/Marshalls/data=!4m7!3m6!1s0x808e3ffcd065076d:0x97565a0d12d13058!8m2!3d36.986706!4d-121.981823!16s%2Fg%2F1tg4lm8v!19sChIJbQdl0Pw_joARWDDREg1aVpc,36.9866875,-121.9818125
Santa Cruz Bay Co,·  In-store shopping,4.1,8,Gift shop,"Municipal Wharf, Santa Cruz, CA 95060, United States",Santa Cruz,"XX5J+9V Santa Cruz, California, USA",,+1 831-423-5198,11a.m.–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,https://lh5.googleusercontent.com/p/AF1QipOsQ9GLDSm4g_M6qB0KRudhMHmCW-MF8LOQuXAv=w408-h306-k-no,https://www.google.com/maps/place/Santa+Cruz+Bay+Co/data=!4m7!3m6!1s0x808e6a9afc81023b:0xf8677ae554a8f59f!8m2!3d36.9583998!4d-122.0178715!16s%2Fg%2F12q4y0j_b!19sChIJOwKB_JpqjoARn_WoVOV6Z_g,36.9584375,-122.0178125
Mercantile Capitola,,4.3,119,Plaza,"115 San Jose Ave, Capitola, CA 95010, United States",Capitola,"X2CX+X7 Capitola, California, USA",http://capitolamercantile.com/,+1 831-818-9593,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–7p.m.,10a.m.–6p.m.,10a.m.–6p.m.,https://lh5.googleusercontent.com/p/AF1QipManRr8GQ_EH15BPXc8Rx2p8s-rFS0rKvzEA01a=w408-h306-k-no,https://www.google.com/maps/place/Mercantile+Capitola/data=!4m7!3m6!1s0x808e150b3ffd3c9d:0x99b16afd78b3b486!8m2!3d36.9724675!4d-121.9518089!16s%2Fg%2F1tg4x1wf!19sChIJnTz9PwsVjoARhrSzeP1qsZk,36.9724375,-121.9518125
Patagonia Outlet,·  In-store shopping  ·  In-store pick-up,4.3,596,Sportswear store,"415 River St Ste C, Santa Cruz, CA 95060, United States",Santa Cruz,"XXJC+J3 Santa Cruz, California, USA",patagonia.com,+1 831-423-1776,Closed,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,https://lh5.googleusercontent.com/p/AF1QipP5aOeq65zCWGSc9_beli1HiPPcjG71pEoj6xA_=w408-h306-k-no,https://www.google.com/maps/place/Patagonia+Outlet/data=!4m7!3m6!1s0x808e4030ff63b1d9:0x4695e3e967355d59!8m2!3d36.9815734!4d-122.0298044!16s%2Fg%2F1tj1s9q_!19sChIJ2bFj_zBAjoARWV01Z-njlUY,36.9815625,-122.0298125
Art of Santa Cruz,·  In-store shopping  ·  Curbside pickup,4.5,20,Gift shop,"1855 41st Ave Suite J10, Capitola, CA 95010, United States",Capitola,"X2GJ+5M Capitola, California, USA",https://www.regionalartisansassociation.org/,+1 831-515-7390,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,11a.m.–6p.m.,10a.m.–6p.m.,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R8VmgmvxnmsqKIH_0GKspQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.132545&pitch=0&thumbfov=100,https://www.google.com/maps/place/Art+of+Santa+Cruz/data=!4m7!3m6!1s0x808e1569b3cbfbad:0x3c6ceb0ca67e208a!8m2!3d36.9754482!4d-121.9683715!16s%2Fg%2F11b6dgn44r!19sChIJrfvLs2kVjoARiiB-pgzrbDw,36.9754375,-121.9683125
Santa Cruz Surf Life,"Cozy beachside boutique stocking surf & sun supplies, from hip apparel to sunglasses & hats.    ·  In-store shopping",3.4,31,Clothing store,"601 Beach St, Santa Cruz, CA 95060, United States",Santa Cruz,"XX7J+WW Santa Cruz, California, USA",http://www.sunshops.co/,+1 831-469-3755,9a.m.–5p.m.,9a.m.–5p.m.,9a.m.–5p.m.,9a.m.–5p.m.,9a.m.–5p.m.,9a.m.–5p.m.,9a.m.–5p.m.,https://lh5.googleusercontent.com/p/AF1QipN5agrA9vNtBezu0y1VW4i5V06XNNQxGchCFqNn=w408-h306-k-no,https://www.google.com/maps/place/Santa+Cruz+Surf+Life/data=!4m7!3m6!1s0x808e6a98462a212b:0xfaf56a4c9c9eb4a5!8m2!3d36.9648242!4d-122.0176739!16s%2Fg%2F11bxw8lr3c!19sChIJKyEqRphqjoARpbSenExq9fo,36.9648125,-122.0176875
Santa Cruz Apparel,·  In-store shopping,4,45,Clothing store,"1855 41st Ave, Capitola, CA 95010, United States",Capitola,"X2GM+74 Capitola, California, USA",,+1 831-515-7901,11a.m.–7p.m.,11a.m.–7p.m.,11a.m.–7p.m.,11a.m.–8p.m.,11a.m.–8p.m.,11a.m.–7p.m.,11a.m.–7p.m.,https://lh5.googleusercontent.com/p/AF1QipOurj-POFTnPyDQv4yXLRAMO0aM3LwNmT0KQypi=w408-h321-k-no,https://www.google.com/maps/place/Santa+Cruz+Apparel/data=!4m7!3m6!1s0x808e15685a7e11b1:0xc13b09c3a30b048a!8m2!3d36.9757403!4d-121.9672454!16s%2Fg%2F11c1nf5pgh!19sChIJsRF-WmgVjoARigQLo8MJO8E,36.9756875,-121.9671875
Homeless Garden Project Store,·  In-store shopping,4.8,11,Gift shop,"1338 Pacific Ave, Santa Cruz, CA 95060, United States",Santa Cruz,"XXFF+JH Santa Cruz, California, USA",https://shop.homelessgardenproject.org/,+1 831-295-6328,11a.m.–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,https://lh5.googleusercontent.com/p/AF1QipMIMYL6o1VAALqXJJGH5a725LgS3bQMaKSss9dc=w408-h306-k-no,https://www.google.com/maps/place/Homeless+Garden+Project+Store/data=!4m7!3m6!1s0x808e6a9b37cdcfb7:0xe2ac3915b09aef4f!8m2!3d36.974067!4d-122.0260222!16s%2Fg%2F1tdj4fsn!19sChIJt8_NN5tqjoART--asBU5rOI,36.9740625,-122.0260625
Ross Dress for Less,"Retail chain selling brand-name clothing, shoes, accessories & housewares at discount prices.    ·  In-store shopping",3.9,611,Clothing store,"650 River St, Santa Cruz, CA 95060, United States",Santa Cruz,"XXMC+HH Santa Cruz, California, USA",https://www.rossstores.com/,+1 831-423-0551,9a.m.–8p.m.,9a.m.–8p.m.,9a.m.–8p.m.,9a.m.–8p.m.,9a.m.–8p.m.,10a.m.–8p.m.,9a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipMocLohNNI1EuBB-zEUtfYwTdnKxtrIov8H58pm=w426-h240-k-no,https://www.google.com/maps/place/Ross+Dress+for+Less/data=!4m7!3m6!1s0x808e4030d44eba9f:0x61e5d1e9e48f29fd!8m2!3d36.9839399!4d-122.0286192!16s%2Fg%2F1vgqd9v8!19sChIJn7pO1DBAjoAR_SmP5OnR5WE,36.9839375,-122.0285625
Made In Santa Cruz,"Featuring local Santa Cruz artists & a colorful shop for art, clothing, souvenirs & gifts.    ·  In-store shopping  ·  In-store pick-up",4.4,190,Gift shop,"57 Municipal Wharf, Santa Cruz, CA 95060, United States",Santa Cruz,"XX5J+8V Santa Cruz, California, USA",https://www.madeinsantacruz.com/,+1 831-426-2257,9a.m.–8:30p.m.,9a.m.–8:30p.m.,9a.m.–8:30p.m.,9a.m.–9p.m.,9a.m.–9p.m.,9a.m.–8:30p.m.,9a.m.–8:30p.m.,https://lh5.googleusercontent.com/p/AF1QipMEhWmR15hpzK0tjO7vHjUge95CWwiAHqXNSg3G=w426-h240-k-no,https://www.google.com/maps/place/Made+In+Santa+Cruz/data=!4m7!3m6!1s0x808e41d6d6eb913b:0x92595d5421a65f65!8m2!3d36.9582873!4d-122.017768!16s%2Fg%2F1tf249n5!19sChIJO5Hr1tZBjoARZV-mIVRdWZI,36.9583125,-122.0178125
The Walk,·  In-store shopping,,,Clothing store,"400 Beach St, Santa Cruz, CA 95060, United States",Santa Cruz,"XX7J+G5 Santa Cruz, California, USA",https://beachboardwalk.com/shopping/,,10a.m.–10p.m.,10a.m.–10p.m.,10a.m.–10p.m.,10a.m.–11p.m.,10a.m.–11p.m.,10a.m.–11p.m.,10a.m.–10p.m.,https://lh5.googleusercontent.com/p/AF1QipMo_hbGSwDPhOEc14UdjTl9y7LvxcjQ33Z8e3GH=w408-h240-k-no-pi-0-ya339-ro0-fo100,https://www.google.com/maps/place/The+Walk/data=!4m7!3m6!1s0x808e6b310cb14a0d:0x5975ac8a1d267657!8m2!3d36.9637916!4d-122.0196206!16s%2Fg%2F11s5g0xr8w!19sChIJDUqxDDFrjoARV3YmHYqsdVk,36.9638125,-122.0195625
Rip Curl - Santa Cruz (Outlet),"Australian-born chain retailer of wetsuits & other boardwear, plus surfing products & accessories.    ·  In-store shopping",4.3,84,Surf shop,"1604 Mission St, Santa Cruz, CA 95060, United States",Santa Cruz,"XX85+JQ Santa Cruz, California, USA",https://www.ripcurl.com/us/,+1 831-454-0360,9a.m.–7p.m.,9a.m.–7p.m.,9a.m.–7p.m.,9a.m.–7p.m.,9a.m.–7p.m.,9a.m.–7p.m.,9a.m.–7p.m.,https://lh5.googleusercontent.com/p/AF1QipNhvPkV5QH1_TtHLAQOAm-983IXAZpHDoID-mt1=w408-h250-k-no,https://www.google.com/maps/place/Rip+Curl+-+Santa+Cruz+(Outlet)/data=!4m7!3m6!1s0x808e41d57b3f1167:0x948efdbde5e0182b!8m2!3d36.966603!4d-122.040511!16s%2Fg%2F1tg_x9xp!19sChIJZxE_e9VBjoARKxjg5b39jpQ,36.9665625,-122.0405625
Crossroads Trading,"Store with new & gently used clothing, shoes & accessories, including brand-name items.    ·  In-store shopping",4.1,131,Used clothing store,"811 Pacific Ave, Santa Cruz, CA 95060, United States",Santa Cruz,"XX9F+WW Santa Cruz, California, USA",https://crossroadstrading.com/,+1 831-458-2555,11a.m.–7p.m.,11a.m.–7p.m.,11a.m.–7p.m.,11a.m.–7p.m.,11a.m.–7p.m.,11a.m.–7p.m.,11a.m.–7p.m.,https://lh5.googleusercontent.com/p/AF1QipOHEDvU43IY7jW5Lkp2iro4IKeFPlcMFB8oJH3w=w408-h306-k-no,https://www.google.com/maps/place/Crossroads+Trading/data=!4m7!3m6!1s0x808e6a9d6ba8b0d5:0xc93eeea46486eb6!8m2!3d36.9697884!4d-122.0251415!16s%2Fg%2F1v4pt6y0!19sChIJ1bCoa51qjoARtm5IRurukww,36.9698125,-122.0251875
"Sun Shops, Inc - Warehouse",,,,Warehouse,"407 Swift St, Santa Cruz, CA 95060, United States",Santa Cruz,"XX42+FF Santa Cruz, California, USA",http://www.sunshops.co/,+1 831-425-1292,8a.m.–2p.m.,8a.m.–2p.m.,8a.m.–2p.m.,8a.m.–2p.m.,8a.m.–2p.m.,8a.m.–2p.m.,8a.m.–2p.m.,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DZhDt5mtkmA4CWN98ql11g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.00262&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Sun+Shops,+Inc+-+Warehouse/data=!4m7!3m6!1s0x808e6a7a8dc4a4ff:0xb44ecb993b311f8b!8m2!3d36.95621!4d-122.048751!16s%2Fg%2F1tcwwz5f!19sChIJ_6TEjXpqjoARix8xO5nLTrQ",36.95625,-122.04875
Gap,·  In-store shopping  ·  Curbside pickup,3.8,71,Clothing store,"1225 Pacific Ave, Santa Cruz, CA 95060, United States",Santa Cruz,"XXFF+7F Santa Cruz, California, USA",https://www.gap.com/stores/ca/santacruz/gap-137.html,+1 831-425-3721,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPyRUJNfttNV41MSl4x9SPEBFd90lbuDwZaR6x8=w408-h306-k-no,https://www.google.com/maps/place/Gap/data=!4m7!3m6!1s0x808e402633971b23:0x6e1a87c43dfb3878!8m2!3d36.9731336!4d-122.0262518!16s%2Fg%2F1tf7bb4d!19sChIJIxuXMyZAjoAReDj7PcSHGm4,36.9731875,-122.0263125
Om Gallery,·  In-store shopping,4.7,109,Home goods store,"1201 Pacific Ave, Santa Cruz, CA 95060, United States",Santa Cruz,"XXFF+4H Santa Cruz, California, USA",omgallery.com,+1 831-425-9107,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–8p.m.,10a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipOUckT4CtbWJ8WFyorDGnDlH_3Sr_3RmXQk5Nzj=w408-h612-k-no,https://www.google.com/maps/place/Om+Gallery/data=!4m7!3m6!1s0x808e4027cda1ad47:0xc428b8c54b309e86!8m2!3d36.9728121!4d-122.0260328!16s%2Fg%2F1wf38vjk!19sChIJR62hzSdAjoARhp4wS8W4KMQ,36.9728125,-122.0260625
Macy's,"Department store chain providing brand-name clothing, accessories, home furnishings & housewares.    ·  In-store shopping  ·  Curbside pickup",4,600,Department store,"1865 41st Ave, Capitola, CA 95010, United States",Capitola,"X2GJ+HG Capitola, California, USA",https://l.macys.com/capitola-ca?y_source=1_NjkyOTI5LTcxNS1sb2NhdGlvbi53ZWJzaXRl,+1 831-621-3333,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–10p.m.,10a.m.–10p.m.,11a.m.–8p.m.,10a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipP4I2ib4O06zPH001Xy2dDp-cL6Uq3fFBXa_AaR=w426-h240-k-no,https://www.google.com/maps/place/Macy's/data=!4m7!3m6!1s0x808e1569aba87f0b:0xf2ad43dd8dcfe157!8m2!3d36.9764714!4d-121.9686551!16s%2Fg%2F1tf4f82m!19sChIJC3-oq2kVjoARV-HPjd1DrfI,36.9764375,-121.9686875
Paper Vision,·  In-store shopping  ·  Curbside pickup,4.4,98,Gift shop,"1345 Pacific Ave, Santa Cruz, CA 95060, United States",Santa Cruz,"XXFF+JC Santa Cruz, California, USA",https://www.papervisionsantacruz.com/,+1 831-458-1345,11a.m.–4p.m.,11a.m.–4p.m.,11a.m.–4p.m.,11a.m.–4p.m.,11a.m.–4p.m.,11a.m.–4p.m.,11a.m.–4p.m.,https://lh5.googleusercontent.com/p/AF1QipOhetH8g54i6hR18anBT6Rz2vHxuOr8V695OpIg=w408-h307-k-no,https://www.google.com/maps/place/Paper+Vision/data=!4m7!3m6!1s0x808e40263d25364f:0x54f5e02c7b4fd11!8m2!3d36.9740679!4d-122.0264438!16s%2Fg%2F1tkc2bh3!19sChIJTzYlPSZAjoAREf20xwJeTwU,36.9740625,-122.0264375
Pacific Trading Co.,·  In-store shopping  ·  Curbside pickup,3.9,33,Women's clothing store,"1224 Pacific Ave, Santa Cruz, CA 95060, United States",Santa Cruz,"XXFF+FM Santa Cruz, California, USA",https://www.pacific-trading-co.com/,+1 831-423-3349,11a.m.–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,https://lh5.googleusercontent.com/p/AF1QipOUmxw1HpPyQvkhRII-eQ_u_12yhRAQc-sENoBV=w408-h306-k-no,https://www.google.com/maps/place/Pacific+Trading+Co./data=!4m7!3m6!1s0x808e4026377877bd:0x12da5ff5c1e8a4aa!8m2!3d36.9736667!4d-122.025875!16s%2Fg%2F1tf7gxfp!19sChIJvXd4NyZAjoARqqTowfVf2hI,36.9736875,-122.0258125
Jade,·  In-store shopping,4.8,4,Women's clothing store,"117 Walnut Ave, Santa Cruz, CA 95060, United States",Santa Cruz,"XXFF+78 Santa Cruz, California, USA",,+1 831-425-2244,Closed,Closed,12–6p.m.,12–6p.m.,11a.m.–6p.m.,11a.m.–6p.m.,12–6p.m.,https://lh5.googleusercontent.com/p/AF1QipOO8yaH93X53Ej3ExfHegd9vKUeeXn_ro7mfeSe=w408-h544-k-no,https://www.google.com/maps/place/Jade/data=!4m7!3m6!1s0x808e4027c913bf1b:0xddf3120f4c414952!8m2!3d36.9731511!4d-122.0266959!16s%2Fg%2F1td2bkn2!19sChIJG78TySdAjoARUklBTA8S890,36.9731875,-122.0266875
Zen Island,·  In-store shopping,4.3,15,Boutique,"825 41st Ave, Santa Cruz, CA 95062, United States",Santa Cruz,"X27M+JW Santa Cruz, California, USA",https://www.shopzenisland.com/,+1 831-477-1220,10a.m.–5p.m.,10a.m.–5p.m.,10a.m.–5p.m.,10a.m.–5p.m.,10a.m.–5p.m.,10a.m.–5p.m.,10a.m.–5p.m.,https://lh5.googleusercontent.com/p/AF1QipOKVpNjP1NtgaWDbptQijpLQf6Rnyaibc6xpswB=w426-h240-k-no,https://www.google.com/maps/place/Zen+Island/data=!4m7!3m6!1s0x808e1516b0127139:0x95649d7d4420c348!8m2!3d36.9640301!4d-121.9651743!16s%2Fg%2F1td4_23w!19sChIJOXESsBYVjoARSMMgRH2dZJU,36.9640625,-121.9651875
World Market,"Retail chain featuring an eclectic array of imported housewares, furniture, decor & specialty foods.    ·  In-store shopping  ·  Curbside pickup",4.3,243,Furniture store,"450 River St, Santa Cruz, CA 95060, United States",Santa Cruz,"XXJC+WG Santa Cruz, California, USA",https://stores.worldmarket.com/ca/santa-cruz/450-river-street.html,+1 831-466-9188,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,11a.m.–6p.m.,10a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipMIhbx9KX3ovU6uwg-mgW0O5dTW7c1rgxtQps-x=w408-h306-k-no,https://www.google.com/maps/place/World+Market/data=!4m7!3m6!1s0x808e403092a9a859:0xffdd39d1ca4a5035!8m2!3d36.9823142!4d-122.0287031!16s%2Fg%2F1tczkqb3!19sChIJWaipkjBAjoARNVBKytE53f8,36.9823125,-122.0286875
Urban Outfitters,"Chain with a hipster vibe known for on-trend fashions, accessories & quirky home-decor items.    ·  In-store shopping  ·  Curbside pickup",3.8,160,Clothing store,"1401 Pacific Ave, Santa Cruz, CA 95060, United States",Santa Cruz,"XXFF+VC Santa Cruz, California, USA",https://www.urbanoutfitters.com/stores/santa-cruz?utm_medium=organic&utm_source=google&utm_campaign=local&utm_content=57,+1 831-423-9357,10a.m.–7p.m.,10a.m.–7p.m.,10a.m.–7p.m.,10a.m.–7p.m.,10a.m.–7p.m.,12–6p.m.,10a.m.–7p.m.,https://lh5.googleusercontent.com/p/AF1QipOXvw5-di1-nRLiwDS3v0MDg0iCvTblWwKSjQLJ=w425-h240-k-no,https://www.google.com/maps/place/Urban+Outfitters/data=!4m7!3m6!1s0x808e4026020adb01:0x962e9c52a53a5edc!8m2!3d36.9747129!4d-122.0264953!16s%2Fg%2F1vfzfdjm!19sChIJAdsKAiZAjoAR3F46pVKcLpY,36.9746875,-122.0264375
Faith's Hair Studio,,4.9,7,Shopping mall,"4858b Scotts Valley Dr, Scotts Valley, CA 95066, United States",Scotts Valley,"3X2P+J9 Scotts Valley, California, USA",faithshairstudio.com,+1 831-234-0606,9a.m.–6p.m.,9a.m.–6p.m.,9a.m.–6p.m.,9a.m.–6p.m.,9a.m.–6p.m.,1:30–5p.m.,9a.m.–6p.m.,https://lh5.googleusercontent.com/p/AF1QipM64BnYlU675HP5gaP2CDAUeBXoy9H3bD84hbMk=w426-h240-k-no,https://www.google.com/maps/place/Faith's+Hair+Studio/data=!4m7!3m6!1s0x808e474acaf304cd:0x8c2e187352329ede!8m2!3d37.0515578!4d-122.01408!16s%2Fg%2F11f0_cs__b!19sChIJzQTzykpHjoAR3p4yUnMYLow,37.0515625,-122.0140625
Berdels,·  In-store shopping,4.4,38,Clothing store,"1233 Pacific Ave, Santa Cruz, CA 95060, United States",Santa Cruz,"XXFF+9H Santa Cruz, California, USA",berdels.com,+1 831-421-1962,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–8p.m.,10a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipP1z41sBnmIeRfL4xHFBmPASh28tUgwxgDLWFtS=w408-h306-k-no,https://www.google.com/maps/place/Berdels/data=!4m7!3m6!1s0x808e402631e4b2c7:0xbc43b5d9c0b7b842!8m2!3d36.9733759!4d-122.0261184!16s%2Fg%2F11bx1cl2tz!19sChIJx7LkMSZAjoARQri3wNm1Q7w,36.9734375,-122.0260625
Zinnia's,·  In-store shopping  ·  In-store pick-up,4.7,50,Gift shop,"219 Mt Hermon Rd C, Scotts Valley, CA 95066, United States",Scotts Valley,"2XVF+P6 Scotts Valley, California, USA",https://zinniasgiftboutique.com/,+1 831-430-9466,9a.m.–7:30p.m.,9a.m.–7:30p.m.,9a.m.–7:30p.m.,9a.m.–7:30p.m.,9a.m.–7:30p.m.,9a.m.–5:30p.m.,9a.m.–7:30p.m.,https://lh5.googleusercontent.com/p/AF1QipPO7_XNdQRLwwWQRcSf0Zo7etLHHcXguQYIqkec=w408-h240-k-no-pi0-ya120-ro0-fo100,https://www.google.com/maps/place/Zinnia's/data=!4m7!3m6!1s0x808e40d27ba892b7:0x2de287b25aa5850d!8m2!3d37.0442817!4d-122.0269083!16s%2Fg%2F1tjmdwz6!19sChIJt5Koe9JAjoARDYWlWrKH4i0,37.0443125,-122.0269375
Grocery Outlet Bargain Market,"Discount chain carrying brand-name groceries, plus items like gifts & toys (many sell beer & wine).    ·  In-store shopping",4.5,1074,Discount supermarket,"120 Morrissey Blvd, Santa Cruz, CA 95062, United States",Santa Cruz,"XXJV+RH Santa Cruz, California, USA",https://www.groceryoutlet.com/circulars/storeid/257,+1 831-425-6533,8a.m.–9p.m.,8a.m.–9p.m.,8a.m.–9p.m.,8a.m.–9p.m.,8a.m.–9p.m.,8a.m.–9p.m.,8a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipMDDPC846a2Im_5AOrmK7pC2Ox9Psun4MEiXO-D=w408-h306-k-no,https://www.google.com/maps/place/Grocery+Outlet+Bargain+Market/data=!4m7!3m6!1s0x808e401b65e178d5:0x5b356f43a0370f84!8m2!3d36.9820988!4d-122.0060666!16s%2Fg%2F11b7lh229s!19sChIJ1XjhZRtAjoARhA83oENvNVs,36.9820625,-122.0060625
Forever 21,"Retail chain for the latest trends in clothes, accessories & shoes, plus jewelry.    ·  In-store shopping  ·  In-store pick-up",4,108,Clothing store,"1200 Pacific Ave Suite 100, Santa Cruz, CA 95060, United States",Santa Cruz,"XXFF+8Q Santa Cruz, California, USA",https://locations.forever21.com/us/stores/ca/santacruz/1200-pacific-ave?utm_medium=organic&utm_source=local&utm_campaign=google,+1 831-824-9811,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,10a.m.–6p.m.,11a.m.–6p.m.,10a.m.–6p.m.,https://lh5.googleusercontent.com/p/AF1QipM_SPjM9SUJAWUGq1-YRk-VRNblosCuojvYM_sy=w449-h240-k-no,https://www.google.com/maps/place/Forever+21/data=!4m7!3m6!1s0x808e402636b39c67:0x255b882e8f403728!8m2!3d36.9733529!4d-122.0255545!16s%2Fg%2F1262vjtm0!19sChIJZ5yzNiZAjoARKDdAjy6IWyU,36.9733125,-122.0255625
Santa Cruz Beach Boardwalk,Amusement park offers a variety of games & rides right on a mile-long stretch of sandy beach.,4.6,39543,Amusement park,"400 Beach St, Santa Cruz, CA 95060, United States",Santa Cruz,"XX7J+PG Santa Cruz, California, USA",https://beachboardwalk.com/,+1 831-423-5590,Closed,Closed,Closed,Closed,12–5p.m.,12–5p.m.,Closed,https://lh5.googleusercontent.com/p/AF1QipPX8xWfQGELODL2rS6asP1wxSrMgnLD0KpXk9GH=w408-h306-k-no,https://www.google.com/maps/place/Santa+Cruz+Beach+Boardwalk/data=!4m7!3m6!1s0x808e40195645ec51:0x903bdc909334fa5!8m2!3d36.9643103!4d-122.0186839!16zL20vMDRyNjI4!19sChIJUexFVhlAjoARpU8zCcm9Awk,36.9643125,-122.0186875
